index,gene_symbol,gene_name,Ensembl_ID,trait,experiment,source,source_URL,FWER_signif,FDR0.05
1031,SETD1A,"SET domain containing 1A, histone lysine methyltransferase",ENSG00000099381,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1032,SETD1A,"SET domain containing 1A, histone lysine methyltransferase ",ENSG00000099381,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1033,SETD1B,"SET domain containing 1B, histone lysine methyltransferase ",ENSG00000139718,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1034,SETD1B,"SET domain containing 1B, histone lysine methyltransferase",ENSG00000139718,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1035,SETD2,"SET domain containing 2, histone lysine methyltransferase ",ENSG00000181555,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1036,SETD2,"SET domain containing 2, histone lysine methyltransferase ",ENSG00000181555,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
1037,SETD2,"SET domain containing 2, histone lysine methyltransferase",ENSG00000181555,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1038,SETD5,SET domain containing 5 ,ENSG00000168137,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
1039,SETD5,SET domain containing 5 ,ENSG00000168137,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,no,Yes
1040,SETD5,SET domain containing 5,ENSG00000168137,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1041,SETD5,SET domain containing 5 ,ENSG00000168137,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1042,SETD5 ,SET domain containing 5 ,ENSG00000168137,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,yes,yes
1043,SETD5 ,SET domain containing 5 ,ENSG00000168137,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1044,SETD5 ,SET domain containing 5 ,ENSG00000168137,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
1045,SF1,splicing factor 1,ENSG00000168066,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1046,SF3B1,splicing factor 3b subunit 1 ,ENSG00000115524,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1047,SF3B1,splicing factor 3b subunit 1,ENSG00000115524,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1048,SF3B2,splicing factor 3b subunit 2,ENSG00000087365,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1049,SF3B3,splicing factor 3b subunit 3,ENSG00000189091,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1050,SF3B4,splicing factor 3b subunit 4,ENSG00000143368,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1051,SHANK2,SH3 and multiple ankyrin repeat domains 2 ,ENSG00000162105,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
1052,SHANK2,SH3 and multiple ankyrin repeat domains 2 ,ENSG00000162105,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,yes,Yes
1053,SHANK2,SH3 and multiple ankyrin repeat domains 2,ENSG00000162105,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1054,SHANK2,SH3 and multiple ankyrin repeat domains 2 ,ENSG00000162105,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1055,SHANK3,SH3 and multiple ankyrin repeat domains 3 ,ENSG00000251322,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,yes,yes
1056,SHANK3,SH3 and multiple ankyrin repeat domains 3 ,ENSG00000251322,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1057,SHANK3,SH3 and multiple ankyrin repeat domains 3 ,ENSG00000251322,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,yes,Yes
1058,SHANK3,SH3 and multiple ankyrin repeat domains 3,ENSG00000251322,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1059,SHANK3,SH3 and multiple ankyrin repeat domains 3 ,ENSG00000292254,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1060,SHISA6,shisa family member 6 ,ENSG00000188803,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1061,SHOC2,SHOC2 leucine rich repeat scaffold protein,ENSG00000108061,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1062,SIN3A,SIN3 transcription regulator family member A ,ENSG00000169375,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
1063,SIN3A,SIN3 transcription regulator family member A ,ENSG00000169375,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1064,SIN3A,SIN3 transcription regulator family member A ,ENSG00000169375,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,no,yes
1065,SIN3A,SIN3 transcription regulator family member A,ENSG00000169375,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1066,SKI,SKI proto-oncogene ,ENSG00000157933,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
1067,SKI,SKI proto-oncogene,ENSG00000157933,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1068,SKI,SKI proto-oncogene ,ENSG00000157933,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1069,SKIDA1,SKI/DACH domain containing 1 ,ENSG00000180592,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1070,SLC15A3,solute carrier family 15 member 3,ENSG00000110446,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1071,SLC22A11,"Solute carrier family 22 (organic anion/urate transporter), member 11",ENSG00000168065,SCZ ,RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,no,yes
1072,SLC2A1,solute carrier family 2 member 1,ENSG00000117394,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1073,SLC35A2 ,solute carrier family 35 member A2 ,ENSG00000102100,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
1074,SLC39A8,solute carrier family 39 member 8,ENSG00000138821,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1075,SLC4A4,solute carrier family 4 member 4,ENSG00000080493,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1076,SLC6A1,solute carrier family 6 member 1 ,ENSG00000157103,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
1077,SLC6A1,solute carrier family 6 member 1 ,ENSG00000157103,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,no,Yes
1078,SLC6A1,solute carrier family 6 member 1,ENSG00000157103,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1079,SLC6A1,solute carrier family 6 member 1 ,ENSG00000157103,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1080,SLC6A1 ,solute carrier family 6 member 1 ,ENSG00000157103,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,yes,yes
1081,SLC6A1 ,solute carrier family 6 member 1 ,ENSG00000157103,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
1082,SLC6A2,solute carrier family 6 member 2,ENSG00000103546,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1083,SLC9A3,solute carrier family 9 member A3,ENSG00000281861,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1084,SMAD4,SMAD family member 4,ENSG00000141646,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1085,SMAD4 ,SMAD family member 4 ,ENSG00000141646,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1086,SMAD4 ,SMAD family member 4 ,ENSG00000141646,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
1087,SMAD6,SMAD family member 6,ENSG00000137834,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1088,SMARCA2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",ENSG00000080503,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1089,SMARCA2 ,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2 ",ENSG00000080503,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1090,SMARCA2 ,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2 ",ENSG00000080503,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
1091,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 ",ENSG00000127616,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1092,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",ENSG00000127616,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1093,SMARCB1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1",ENSG00000275837,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1094,SMARCC2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2 ",ENSG00000139613,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
1095,SMARCC2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2 ",ENSG00000139613,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,no,yes
1096,SMARCC2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2",ENSG00000139613,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1097,SMARCC2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2 ",ENSG00000139613,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1098,SMARCD1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 ",ENSG00000066117,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1099,SMARCD1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 ",ENSG00000066117,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
1100,SMARCE1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1",ENSG00000073584,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1101,SMC1A ,structural maintenance of chromosomes 1A ,ENSG00000072501,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1102,SMC1A ,structural maintenance of chromosomes 1A ,ENSG00000072501,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
1103,SMC1A ,structural maintenance of chromosomes 1A ,ENSG00000072501,NDD,RVAS,DDDX_2021,https://pubmed.ncbi.nlm.nih.gov/33504798/,yes,yes
1104,SMC3,structural maintenance of chromosomes 3 ,ENSG00000108055,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1105,SMC3,structural maintenance of chromosomes 3,ENSG00000108055,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1106,SNAP25,synaptosome associated protein 25,ENSG00000132639,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1107,SNAPC1,small nuclear RNA activating complex polypeptide 1 ,ENSG00000023608,SuicideDeath,RVAS,Suicide_2021,https://pubmed.ncbi.nlm.nih.gov/34042246/,yes,yes
1108,SNAPC5,small nuclear RNA activating complex polypeptide 5 ,ENSG00000174446,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1109,SNRNP200,small nuclear ribonucleoprotein U5 subunit 200,ENSG00000144028,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1110,SNX5,sorting nexin 5 ,ENSG00000089006,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1111,SOGA1,"suppressor of glucose, autophagy associated 1",ENSG00000149639,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1112,SON,SON DNA and RNA binding protein ,ENSG00000159140,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1113,SON,SON DNA and RNA binding protein,ENSG00000159140,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1114,SOS1,SOS Ras/Rac guanine nucleotide exchange factor 1,ENSG00000115904,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1115,SOX10,SRY-box transcription factor 10,ENSG00000100146,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1116,SOX11,SRY-box transcription factor 11,ENSG00000176887,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1117,SOX2,SRY-box transcription factor 2,ENSG00000181449,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1118,SOX4,SRY-box transcription factor 4,ENSG00000124766,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1119,SOX5,SRY-box transcription factor 5 ,ENSG00000134532,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1120,SOX5,SRY-box transcription factor 5,ENSG00000134532,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1121,SOX6,SRY-box transcription factor 6,ENSG00000110693,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1122,SOX9,SRY-box transcription factor 9,ENSG00000125398,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1123,SP4,Sp4 transcription factor,ENSG00000105866,SCZ ,RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,yes,yes
1124,SPAST,spastin ,ENSG00000021574,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
1125,SPAST,spastin ,ENSG00000021574,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1126,SPAST,spastin ,ENSG00000021574,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,no,Yes
1127,SPAST,spastin,ENSG00000021574,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1128,SPEN,spen family transcriptional repressor ,ENSG00000065526,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1129,SPEN,spen family transcriptional repressor ,ENSG00000065526,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,no,yes
1130,SPEN,spen family transcriptional repressor,ENSG00000065526,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1131,SPI1,Spi-1 proto-oncogene,ENSG00000066336,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1132,SPOP,speckle type BTB/POZ protein,ENSG00000121067,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1133,SPRY2,sprouty RTK signaling antagonist 2 ,ENSG00000136158,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1134,SPRY2,sprouty RTK signaling antagonist 2,ENSG00000136158,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1135,SPRY2,sprouty RTK signaling antagonist 2 ,ENSG00000136158,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1136,SPTAN1,"spectrin alpha, non-erythrocytic 1",ENSG00000197694,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1137,SPTBN1,"spectrin beta, non-erythrocytic 1",ENSG00000115306,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1138,SPTBN2,"spectrin beta, non-erythrocytic 2",ENSG00000173898,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1139,SRCAP,Snf2 related CREBBP activator protein ,ENSG00000080603,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1140,SRCAP,Snf2 related CREBBP activator protein,ENSG00000080603,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1141,SRP54,signal recognition particle 54,ENSG00000100883,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1142,SRPR,SRP receptor subunit alpha ,ENSG00000182934,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
1143,SRPRA,SRP receptor subunit alpha,ENSG00000182934,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1144,SRPRA,SRP receptor subunit alpha,ENSG00000182934,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1145,SRRM2,Serine/arginine repetitive matrix 2,ENSG00000167978,"NDD, SCZ",RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1146,SRRM2,Serine/arginine repetitive matrix 2,ENSG00000167978,"NDD, SCZ",RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,no,yes
1147,SRRM2,serine/arginine repetitive matrix 2,ENSG00000167978,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1148,SRRM3,serine/arginine repetitive matrix 3,ENSG00000177679,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1149,SRSF1,serine and arginine rich splicing factor 1,ENSG00000136450,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1150,SRSF11,serine and arginine rich splicing factor 11 ,ENSG00000116754,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1151,SRSF7,serine and arginine rich splicing factor 7,ENSG00000115875,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1152,STAG1,Stromal antigen 1,ENSG00000118007,SCZ ,RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,no,yes
1153,STAG1,STAG1 cohesin complex component,ENSG00000118007,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1154,STAG2,stromal antigen 2 ,ENSG00000101972,NDD,RVAS,DDDX_2021,https://pubmed.ncbi.nlm.nih.gov/33504798/,no,yes
1155,STARD9,StAR related lipid transfer domain containing 9 ,ENSG00000159433,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1156,STAT1,signal transducer and activator of transcription 1,ENSG00000115415,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1157,STC1,stanniocalcin 1 ,ENSG00000159167,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1158,STX1B,syntaxin 1B,ENSG00000099365,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1159,STXBP1,syntaxin binding protein 1 ,ENSG00000136854,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
1160,STXBP1,syntaxin binding protein 1,ENSG00000136854,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1161,STXBP1,syntaxin binding protein 1 ,ENSG00000136854,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1162,STXBP1 ,syntaxin binding protein 1 ,ENSG00000136854,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
1163,STXBP1 ,syntaxin binding protein 1 ,ENSG00000136854,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
1164,SUPT16H,"SPT16 homolog, facilitates chromatin remodeling subunit",ENSG00000092201,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1165,SUPT6H,"SPT6 homolog, histone chaperone and transcription elongation factor",ENSG00000109111,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1166,SUSD4,sushi domain containing 4 ,ENSG00000143502,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1167,SV2A,Synaptic vesicle glycoprotein 2A,ENSG00000159164,SCZ ,RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,no,yes
1168,SVEP1,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1",ENSG00000165124,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1169,SYK,spleen associated tyrosine kinase,ENSG00000165025,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1170,SYNCRIP,synaptotagmin binding cytoplasmic RNA interacting protein ,ENSG00000135316,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1171,SYNCRIP,synaptotagmin binding cytoplasmic RNA interacting protein,ENSG00000135316,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1172,SYNCRIP,synaptotagmin binding cytoplasmic RNA interacting protein ,ENSG00000135316,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1173,SYNGAP1,synaptic Ras GTPase activating protein 1 ,ENSG00000227460,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,yes,Yes
1174,SYNGAP1,synaptic Ras GTPase activating protein 1,ENSG00000227460,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1175,SYNGAP1,synaptic Ras GTPase activating protein 1 ,ENSG00000227460,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1176,SYNGAP1 ,synaptic Ras GTPase activating protein 1 ,ENSG00000227460,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,yes,yes
1177,SYNGAP1 ,synaptic Ras GTPase activating protein 1 ,ENSG00000227460,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1178,SYNGAP1 ,synaptic Ras GTPase activating protein 1 ,ENSG00000227460,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
1179,SYT1,synaptotagmin 1 ,ENSG00000067715,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1180,SYT1,synaptotagmin 1,ENSG00000067715,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
